No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
722,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.387,0.108,0.293,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,46.6,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.293_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.108_CCCCCCCCCCCC_0.387_Cc1ccccc1_0.212_
723,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.123,0.214,0.48,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,31.9,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.183_CC(C)CC(C)(C)C_0.480_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.214_CCCCCCCCCCCC_0.123_
724,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.298,0.475,0.176,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,61.1,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.051_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.176_CCCCCCCCCC_0.475_CCCCCCCCCCCC_0.298_
725,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.419,0.097,0.066,0.115,0.124,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,53.2,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.124_CC(C)CC(C)(C)C_0.115_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.066_CCCCCCCCCC_0.097_CCCCCCCCCCCC_0.419_Cc1ccccc1_0.179_
726,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.08,0.461,0.062,0.11,0.117,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,49.9,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.117_CC(C)CC(C)(C)C_0.110_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.062_CCCCCCCCCC_0.461_CCCCCCCCCCCC_0.080_Cc1ccccc1_0.170_
727,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.09,0.105,0.354,0.124,0.133,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,31.1,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.133_CC(C)CC(C)(C)C_0.124_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.354_CCCCCCCCCC_0.105_CCCCCCCCCCCC_0.090_Cc1ccccc1_0.193_
728,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.074,0.086,0.058,0.512,0.11,0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,33.6,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.110_CC(C)CC(C)(C)C_0.512_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.058_CCCCCCCCCC_0.086_CCCCCCCCCCCC_0.074_Cc1ccccc1_0.159_
729,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.072,0.084,0.057,0.1,0.533,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,34.8,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.533_CC(C)CC(C)(C)C_0.100_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.057_CCCCCCCCCC_0.084_CCCCCCCCCCCC_0.072_Cc1ccccc1_0.155_
730,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.061,0.07,0.048,0.084,0.089,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,26.4,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.089_CC(C)CC(C)(C)C_0.084_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.048_CCCCCCCCCC_0.070_CCCCCCCCCCCC_0.061_Cc1ccccc1_0.649_
731,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.126,0.146,0.099,0.174,0.186,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,39.3,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.186_CC(C)CC(C)(C)C_0.174_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.099_CCCCCCCCCC_0.146_CCCCCCCCCCCC_0.126_Cc1ccccc1_0.270_
732,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.185,0.185,0.075,0.018,0.394,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,43.5,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.394_CC(C)CC(C)(C)C_0.018_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.075_CCCCCCCCCC_0.185_CCCCCCCCCCCC_0.185_Cc1ccccc1_0.142_
733,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.386,0.146,0.108,0.037,0.196,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,52.7,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.196_CC(C)CC(C)(C)C_0.037_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.108_CCCCCCCCCC_0.146_CCCCCCCCCCCC_0.386_Cc1ccccc1_0.128_
734,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.31,0.062,0.088,0.331,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,45.8,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.331_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.088_CCCCCCCCCC_0.062_CCCCCCCCCCCC_0.310_Cc1ccccc1_0.208_
735,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.095,0.191,0.24,0.232,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,37.5,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.232_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.240_CCCCCCCCCC_0.191_CCCCCCCCCCCC_0.095_Cc1ccccc1_0.243_
736,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.226,0.518,0.204,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,58.2,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.052_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.204_CCCCCCCCCC_0.518_CCCCCCCCCCCC_0.226_
737,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.452,0.326,0.139,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,61.3,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.083_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.139_CCCCCCCCCC_0.326_CCCCCCCCCCCC_0.452_
738,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.319,0.482,0.166,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,62.2,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.033_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.166_CCCCCCCCCC_0.482_CCCCCCCCCCCC_0.319_
739,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.294,0.461,0.185,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,59.9,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.059_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.185_CCCCCCCCCC_0.461_CCCCCCCCCCCC_0.294_
740,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.053,0.042,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,10.6,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.042_CCCCCCCCCCCC_0.053_Cc1ccccc1_0.906_
741,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.122,0.096,0.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,22.7,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.096_CCCCCCCCCCCC_0.122_Cc1ccccc1_0.782_
742,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.216,0.169,0.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,34.4,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.169_CCCCCCCCCCCC_0.216_Cc1ccccc1_0.615_
743,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.35,0.275,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,43.1,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.275_CCCCCCCCCCCC_0.350_Cc1ccccc1_0.375_
744,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.442,0.347,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,47.2,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.347_CCCCCCCCCCCC_0.442_Cc1ccccc1_0.210_
745,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.169,0.057,0.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,30.9,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.057_CCCCCCCCCCCC_0.169_Cc1ccccc1_0.774_
746,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.296,0.1,0.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,42.5,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.100_CCCCCCCCCCCC_0.296_Cc1ccccc1_0.604_
747,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.476,0.16,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,51.7,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.160_CCCCCCCCCCCC_0.476_Cc1ccccc1_0.364_
748,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.597,0.201,0.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,56.3,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.201_CCCCCCCCCCCC_0.597_Cc1ccccc1_0.203_
749,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.09,0.839,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,63.8,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.071_CCCCCCCCCC_0.839_CCCCCCCCCCCC_0.090_
750,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.19,0.661,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,62.0,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.149_CCCCCCCCCC_0.661_CCCCCCCCCCCC_0.190_
751,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.3,0.464,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,58.1,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.236_CCCCCCCCCC_0.464_CCCCCCCCCCCC_0.300_
752,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.423,0.245,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,54.8,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.332_CCCCCCCCCC_0.245_CCCCCCCCCCCC_0.423_
753,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.49,0.126,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,52.8,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.384_CCCCCCCCCC_0.126_CCCCCCCCCCCC_0.490_
754,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.402,0.466,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,65.9,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.132_CCCCCCCCCC_0.466_CCCCCCCCCCCC_0.402_
755,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.345,0.4,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,61.2,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.254_CCCCCCCCCC_0.400_CCCCCCCCCCCC_0.345_
756,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.242,0.281,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,52.1,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.476_CCCCCCCCCC_0.281_CCCCCCCCCCCC_0.242_
757,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.152,0.176,0.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,44.5,DCN,ASTM D6890,IQT,,41,CCCCCCCCCCCC,CCCCCCCCCC,C1CCC2CCCCC2C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],C1CCC2CCCCC2C1_0.672_CCCCCCCCCC_0.176_CCCCCCCCCCCC_0.152_
