No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
607,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.1,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,18.18,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.100_CCOC(=O)CCC(C)=O_0.700_CCOCC_0.200_
608,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,67.83,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.100_CCOC(=O)CCC(C)=O_0.400_CCOCC_0.500_
609,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.36,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.100_CCOC(=O)CCC(C)=O_0.500_CCOCC_0.400_
610,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,70.88,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.100_CCOC(=O)CCC(C)=O_0.200_CCOCC_0.700_
611,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.25,0.65,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,63.83,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.250_CCOC(=O)CCC(C)=O_0.100_CCOCC_0.650_
612,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,47.1,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.250_CCOC(=O)CCC(C)=O_0.250_CCOCC_0.500_
613,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,21.69,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.250_CCOC(=O)CCC(C)=O_0.500_CCOCC_0.250_
614,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.25,0.1,0.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,8.71,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.250_CCOC(=O)CCC(C)=O_0.650_CCOCC_0.100_
615,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.83,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.250_CCOC(=O)CCC(C)=O_0.750_CCOCC_0.000_
616,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.01,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.400_CCOC(=O)CCC(C)=O_0.100_CCOCC_0.500_
617,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,32.8,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.500_CCOC(=O)CCC(C)=O_0.100_CCOCC_0.400_
618,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,17.13,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.500_CCOC(=O)CCC(C)=O_0.250_CCOCC_0.250_
619,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.5,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,7.72,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.500_CCOC(=O)CCC(C)=O_0.400_CCOCC_0.100_
620,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.89,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.500_CCOC(=O)CCC(C)=O_0.500_CCOCC_0.000_
621,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.75,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,9.11,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.750_CCOC(=O)CCC(C)=O_0.050_CCOCC_0.200_
622,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.75,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,7.63,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.750_CCOC(=O)CCC(C)=O_0.150_CCOCC_0.100_
623,CCO,CCOCC,CCOC(=O)CCC(=O)C,,,,,,,,,,,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,6.92,DCN,ASTM D6890,IQT,,25,CCO,CCOCC,CCOC(=O)CCC(C)=O,,,,,,,,,,,CCO_0.750_CCOC(=O)CCC(C)=O_0.250_CCOCC_0.000_
624,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,,,,,,,,,,0.251,0.182,0.15,0.417,0.0,0.0,0.0,0.0,0.0,,,,,mole,57.1,DCN,ASTM D6890,IQT,,26,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCC1CCCCC1,CCCCc1ccccc1,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.182_CCCCC1CCCCC1_0.150_CCCCCCCCCCCCCCCC_0.251_CCCCc1ccccc1_0.417_
625,CCC(C)CCCC(C)CCCC(C)C,C1CC2=CC=CC=C2C1,,,,,,,,,,,,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,56.8,DCN,ASTM D6890,IQT,,26,CCC(C)CCCC(C)CCCC(C)C,c1ccc2c(c1)CCC2,,,,,,,,,,,,CCC(C)CCCC(C)CCCC(C)C_0.625_c1ccc2c(c1)CCC2_0.375_
626,CCC(C)CCCC(C)CCCC(C)C,C1CC2=CC=CC=C2C1,,,,,,,,,,,,0.531,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,51.4,DCN,ASTM D6890,IQT,,26,CCC(C)CCCC(C)CCCC(C)C,c1ccc2c(c1)CCC2,,,,,,,,,,,,CCC(C)CCCC(C)CCCC(C)C_0.531_c1ccc2c(c1)CCC2_0.469_
627,CCCCCCCC1=CC=CC=C1,CCCCC(C)C,,,,,,,,,,,,0.335,0.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,50.2,DCN,ASTM D6890,IQT,,26,CCCCCCCc1ccccc1,CCCCC(C)C,,,,,,,,,,,,CCCCC(C)C_0.665_CCCCCCCc1ccccc1_0.335_
628,CCCCCCCC1=CC=CC=C1,CCCCC(C)C,,,,,,,,,,,,0.309,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.8,DCN,ASTM D6890,IQT,,26,CCCCCCCc1ccccc1,CCCCC(C)C,,,,,,,,,,,,CCCCC(C)C_0.691_CCCCCCCc1ccccc1_0.309_
629,CCCCCCCCCCCC,CCCCC(CC)CC,,,,,,,,,,,,0.414,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,59.6,DCN,ASTM D6890,IQT,,26,CCCCCCCCCCCC,CCCCC(CC)CC,,,,,,,,,,,,CCCCC(CC)CC_0.586_CCCCCCCCCCCC_0.414_
630,CCC(C)CC,C1CCC2=CC=CC=C2C1,,,,,,,,,,,,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,27.5,DCN,ASTM D6890,IQT,,27,CCC(C)CC,c1ccc2c(c1)CCCC2,,,,,,,,,,,,CCC(C)CC_0.960_c1ccc2c(c1)CCCC2_0.040_
631,CCC(C)CC,C1CC2=CC=CC=C2C1,,,,,,,,,,,,0.796,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.9,DCN,ASTM D6890,IQT,,27,CCC(C)CC,c1ccc2c(c1)CCC2,,,,,,,,,,,,CCC(C)CC_0.796_c1ccc2c(c1)CCC2_0.204_
632,CCC(C)CC,C1CCC2=CC=CC=C2C1,,,,,,,,,,,,0.679,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,18.4,DCN,ASTM D6890,IQT,,27,CCC(C)CC,c1ccc2c(c1)CCCC2,,,,,,,,,,,,CCC(C)CC_0.679_c1ccc2c(c1)CCCC2_0.321_
633,CCC(C)CC,C1CCC2=CC=CC=C2C1,,,,,,,,,,,,0.697,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.0,DCN,ASTM D6890,IQT,,27,CCC(C)CC,c1ccc2c(c1)CCCC2,,,,,,,,,,,,CCC(C)CC_0.697_c1ccc2c(c1)CCCC2_0.303_
634,CCCCCCC,CC1=CC=CC=C1,,,,,,,,,,,,0.529,0.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,31.0,DCN,ASTM D6890,IQT,,27,CCCCCCC,Cc1ccccc1,,,,,,,,,,,,CCCCCCC_0.529_Cc1ccccc1_0.471_
635,CC(C)CC(C)(C)C,CCCCCCC,CCO,,,,,,,,,,,0.5,0.376,0.124,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,32.13,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,CCO,,,,,,,,,,,CC(C)CC(C)(C)C_0.500_CCCCCCC_0.376_CCO_0.124_
636,CC(C)CC(C)(C)C,CCCCCCC,CCO,,,,,,,,,,,0.44,0.33,0.23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,29.02,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,CCO,,,,,,,,,,,CC(C)CC(C)(C)C_0.440_CCCCCCC_0.330_CCO_0.230_
637,CC(C)CC(C)(C)C,CCCCCCC,CCO,,,,,,,,,,,0.341,0.256,0.402,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.67,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,CCO,,,,,,,,,,,CC(C)CC(C)(C)C_0.341_CCCCCCC_0.256_CCO_0.402_
638,CC(C)CC(C)(C)C,CCCCCCC,CC1=CC=CC=C1,,,,,,,,,,,0.53,0.398,0.072,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.08,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,Cc1ccccc1,,,,,,,,,,,CC(C)CC(C)(C)C_0.530_CCCCCCC_0.398_Cc1ccccc1_0.072_
639,CC(C)CC(C)(C)C,CCCCCCC,CC1=CC=CO1,,,,,,,,,,,0.523,0.393,0.084,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,32.21,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,Cc1ccco1,,,,,,,,,,,CC(C)CC(C)(C)C_0.523_CCCCCCC_0.393_Cc1ccco1_0.084_
640,CC(C)CC(C)(C)C,CCCCCCC,CC1=CC=CO1,,,,,,,,,,,0.478,0.359,0.163,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,29.03,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,Cc1ccco1,,,,,,,,,,,CC(C)CC(C)(C)C_0.478_CCCCCCC_0.359_Cc1ccco1_0.163_
641,CC(C)CC(C)(C)C,CCCCCCC,CC1=CC=CO1,,,,,,,,,,,0.397,0.298,0.304,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,23.54,DCN,ASTM D6890,IQT,,28,CC(C)CC(C)(C)C,CCCCCCC,Cc1ccco1,,,,,,,,,,,CC(C)CC(C)(C)C_0.397_CCCCCCC_0.298_Cc1ccco1_0.304_
642,CCCCCCC1=CC=CC=C1,CCCCCCCCCCCCCCCC,CCCCC1CCCCC1,,,,,,,,,,,0.224,0.194,0.582,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,59.1,DCN,ASTM D6890,IQT,,29,CCCCCCc1ccccc1,CCCCCCCCCCCCCCCC,CCCCC1CCCCC1,,,,,,,,,,,CCCCC1CCCCC1_0.582_CCCCCCCCCCCCCCCC_0.194_CCCCCCc1ccccc1_0.224_
643,CCCCCCC1=CC=CC=C1,CCCCCCCCCCCCCCCC,CCCCC1CCCCC1,,,,,,,,,,,0.492,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,59.5,DCN,ASTM D6890,IQT,,29,CCCCCCc1ccccc1,CCCCCCCCCCCCCCCC,CCCCC1CCCCC1,,,,,,,,,,,CCCCC1CCCCC1_0.254_CCCCCCCCCCCCCCCC_0.254_CCCCCCc1ccccc1_0.492_
644,CCCCCCC1=CC=CC=C1,CCCCCCCCCCCCCCCC,CCCCC1CCCCC1,,,,,,,,,,,0.62,0.285,0.095,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,60.6,DCN,ASTM D6890,IQT,,29,CCCCCCc1ccccc1,CCCCCCCCCCCCCCCC,CCCCC1CCCCC1,,,,,,,,,,,CCCCC1CCCCC1_0.095_CCCCCCCCCCCCCCCC_0.285_CCCCCCc1ccccc1_0.620_
645,CCCCCCC,C1CCOCC1,,,,,,,,,,,,0.857,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,51.7,DCN,ASTM D6890,IQT,,30,CCCCCCC,C1CCOCC1,,,,,,,,,,,,C1CCOCC1_0.143_CCCCCCC_0.857_
646,CCCCCCC,C1CCOCC1,,,,,,,,,,,,0.727,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,50.0,DCN,ASTM D6890,IQT,,30,CCCCCCC,C1CCOCC1,,,,,,,,,,,,C1CCOCC1_0.273_CCCCCCC_0.727_
647,CCCCCCC,C1CCOCC1,,,,,,,,,,,,0.609,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,48.0,DCN,ASTM D6890,IQT,,30,CCCCCCC,C1CCOCC1,,,,,,,,,,,,C1CCOCC1_0.391_CCCCCCC_0.609_
648,CCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,0.772,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,48.1,DCN,ASTM D6890,IQT,,30,CCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,CC(C)CC(C)(C)C_0.228_CCCCCCC_0.772_
649,CCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,0.273,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,32.3,DCN,ASTM D6890,IQT,,30,CCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,CC(C)CC(C)(C)C_0.727_CCCCCCC_0.273_
650,CCCCCCC,CCO,,,,,,,,,,,,0.544,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,38.7,DCN,ASTM D6890,IQT,,30,CCCCCCC,CCO,,,,,,,,,,,,CCCCCCC_0.544_CCO_0.456_
651,CCCCCCC,CCO,,,,,,,,,,,,0.285,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,19.9,DCN,ASTM D6890,IQT,,30,CCCCCCC,CCO,,,,,,,,,,,,CCCCCCC_0.285_CCO_0.715_
652,CCCCCCC,CCO,,,,,,,,,,,,0.117,0.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,9.2,DCN,ASTM D6890,IQT,,30,CCCCCCC,CCO,,,,,,,,,,,,CCCCCCC_0.117_CCO_0.883_
653,CCCCCCC,CCC1CCCCC1,,,,,,,,,,,,0.897,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,50.7,DCN,ASTM D6890,IQT,,30,CCCCCCC,CCC1CCCCC1,,,,,,,,,,,,CCC1CCCCC1_0.103_CCCCCCC_0.897_
654,CCCCCCC,CCC1CCCCC1,,,,,,,,,,,,0.795,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,48.6,DCN,ASTM D6890,IQT,,30,CCCCCCC,CCC1CCCCC1,,,,,,,,,,,,CCC1CCCCC1_0.205_CCCCCCC_0.795_
655,CCCCCCC,CCC1CCCCC1,,,,,,,,,,,,0.694,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.6,DCN,ASTM D6890,IQT,,30,CCCCCCC,CCC1CCCCC1,,,,,,,,,,,,CCC1CCCCC1_0.306_CCCCCCC_0.694_
656,CCCCCCC,CC1=CC=C(C=C1)C(C)C,,,,,,,,,,,,0.981,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,52.8,DCN,ASTM D6890,IQT,,30,CCCCCCC,Cc1ccc(C(C)C)cc1,,,,,,,,,,,,CCCCCCC_0.981_Cc1ccc(C(C)C)cc1_0.019_
657,CCCCCCC,CC1=CC=C(C=C1)C(C)C,,,,,,,,,,,,0.962,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,52.5,DCN,ASTM D6890,IQT,,30,CCCCCCC,Cc1ccc(C(C)C)cc1,,,,,,,,,,,,CCCCCCC_0.962_Cc1ccc(C(C)C)cc1_0.038_
658,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.25,0.25,0.4,0.0,0.0,0.0,0.0,0.0,,,,,mole,33.8,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.400_CCCCC1CCCCC1_0.250_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.250_
659,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.8,DCN,ASTM D6890,IQT,,32,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.400_CCCCC1CCCCC1_0.300_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.200_
660,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.35,0.15,0.4,0.0,0.0,0.0,0.0,0.0,,,,,mole,35.8,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.400_CCCCC1CCCCC1_0.350_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.150_
661,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,,,,,mole,37.0,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.400_CCCCC1CCCCC1_0.400_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.100_
662,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.45,0.05,0.4,0.0,0.0,0.0,0.0,0.0,,,,,mole,38.7,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.400_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.050_
663,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.45,0.1,0.35,0.0,0.0,0.0,0.0,0.0,,,,,mole,39.3,DCN,ASTM D6890,IQT,,32,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.350_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.100_
664,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.45,0.15,0.3,0.0,0.0,0.0,0.0,0.0,,,,,mole,39.8,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.300_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.150_
665,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.1,0.45,0.2,0.25,0.0,0.0,0.0,0.0,0.0,,,,,mole,39.8,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.250_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.100_CCCCc1ccccc1_0.200_
666,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.15,0.45,0.1,0.3,0.0,0.0,0.0,0.0,0.0,,,,,mole,42.1,DCN,ASTM D6890,IQT,,32,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.300_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.150_CCCCc1ccccc1_0.100_
667,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.13,0.39,0.16,0.32,0.0,0.0,0.0,0.0,0.0,,,,,mole,42.5,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.320_CCCCC1CCCCC1_0.390_CCCCCCCCCCCC_0.130_CCCCc1ccccc1_0.160_
668,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.15,0.45,0.25,0.15,0.0,0.0,0.0,0.0,0.0,,,,,mole,43.0,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.150_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.150_CCCCc1ccccc1_0.250_
669,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,,,,,mole,44.2,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.200_CCCCC1CCCCC1_0.400_CCCCCCCCCCCC_0.200_CCCCc1ccccc1_0.200_
670,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.2,0.45,0.15,0.2,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.5,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.200_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.200_CCCCc1ccccc1_0.150_
